auctionid,bid,bidtime,bidder,bidderrate,openbid,price
8213066557,57.0,6.05728,dolphin1778,1.0,5.0,142.73
8213066557,60.0,6.057384,dolphin1778,1.0,5.0,142.73
8213066557,62.0,6.057487999999999,dolphin1778,1.0,5.0,142.73
8213066557,80.0,6.671539,jent2104,14.0,5.0,142.73
8213066557,100.0,6.8258220000000005,t_short26,0.0,5.0,142.73
8213066557,85.0,6.874410000000001,lyon6909,0.0,5.0,142.73
8213066557,87.75,6.874606,lyon6909,0.0,5.0,142.73
8213066557,90.0,6.874757000000001,lyon6909,0.0,5.0,142.73
8213066557,112.0,6.955589999999999,truddell,156.0,5.0,142.73
8213066557,105.0,6.99441,mattheww202,2.0,5.0,142.73
8213066557,110.0,6.994572,mattheww202,2.0,5.0,142.73
8213066557,140.23,6.994653,agrlock,1.0,5.0,142.73
8213066557,120.0,6.9960759999999995,truddell,156.0,5.0,142.73
8213066557,125.0,6.996262,truddell,156.0,5.0,142.73
8213066557,135.0,6.996424,truddell,156.0,5.0,142.73
8213066557,142.73,6.996713000000001,truddell,156.0,5.0,142.73
8213081560,1.0,0.077847,tim1983cars,3.0,0.01,405.0
8213081560,50.0,0.422917,rconner01,0.0,0.01,405.0
8213081560,150.0,1.5019790000000002,tinam6625,1.0,0.01,405.0
8213081560,200.0,1.5024540000000002,tinam6625,1.0,0.01,405.0
8213081560,250.0,1.9429169999999998,rconner01,0.0,0.01,405.0
8213081560,205.0,5.283021,joshc260,5.0,0.01,405.0
8213081560,239.0,6.809988000000001,devineps,14.0,0.01,405.0
8213081560,244.0,6.810185000000001,devineps,14.0,0.01,405.0
8213081560,255.0,6.971064999999999,musicloki,0.0,0.01,405.0
8213081560,280.0,6.975822,musicloki,0.0,0.01,405.0
8213081560,300.0,6.980741,musicloki,0.0,0.01,405.0
8213081560,275.0,6.990185,mckeeimports,0.0,0.01,405.0
8213081560,300.0,6.990255,mckeeimports,0.0,0.01,405.0
8213081560,325.0,6.990394,mckeeimports,0.0,0.01,405.0
8213081560,360.0,6.990589999999999,musicloki,0.0,0.01,405.0
8213081560,400.0,6.993519,musicloki,0.0,0.01,405.0
8213081560,405.0,6.999769000000001,millrat64,9.0,0.01,405.0
8213082427,10.0,2.035637,drive731,196.0,9.99,100.0
8213082427,10.5,3.075556,precheart2003,95.0,9.99,100.0
8213082427,11.0,3.6543059999999996,griffin122169,13.0,9.99,100.0
8213082427,75.0,4.250671,mapapuck,2.0,9.99,100.0
8213082427,12.0,4.317384,hadmcc,0.0,9.99,100.0
8213082427,13.0,4.317546,hadmcc,0.0,9.99,100.0
8213082427,15.0,4.317697,hadmcc,0.0,9.99,100.0
8213082427,20.0,4.317847,hadmcc,0.0,9.99,100.0
8213082427,21.5,4.449803,precheart2003,95.0,9.99,100.0
8213082427,25.0,4.449965,precheart2003,95.0,9.99,100.0
8213082427,30.0,4.450139,precheart2003,95.0,9.99,100.0
8213082427,35.0,4.4504980000000005,precheart2003,95.0,9.99,100.0
8213082427,40.0,4.450705999999999,precheart2003,95.0,9.99,100.0
8213082427,60.0,4.450903,precheart2003,95.0,9.99,100.0
8213082427,65.0,4.451551,precheart2003,95.0,9.99,100.0
8213082427,70.0,4.645868,griffin122169,13.0,9.99,100.0
8213082427,75.0,4.646111,griffin122169,13.0,9.99,100.0
8213082427,80.0,4.64625,griffin122169,13.0,9.99,100.0
8213082427,80.0,6.513194,mootzin,1.0,9.99,100.0
8213082427,85.0,6.51331,mootzin,1.0,9.99,100.0
8213082427,95.0,6.513704,mootzin,1.0,9.99,100.0
8213082427,85.0,6.823924000000001,oxymoron295,5.0,9.99,100.0
8213082427,89.0,6.824028,oxymoron295,5.0,9.99,100.0
8213082427,92.0,6.899549,shaganastic,40.0,9.99,100.0
8213082427,100.0,6.899931,shaganastic,40.0,9.99,100.0
8213082427,100.0,6.964664,mootzin,1.0,9.99,100.0
8213085879,30.0,0.570058,mbp0104,20.0,0.99,96.0
8213085879,10.0,0.585845,buffy_f4n,71.0,0.99,96.0
8213085879,15.0,1.669664,chintan123210,1.0,0.99,96.0
8213085879,45.0,1.6698259999999998,chintan123210,1.0,0.99,96.0
8213085879,35.0,4.734387,egarza35,5.0,0.99,96.0
8213085879,40.0,4.762859,joylov,4.0,0.99,96.0
8213085879,50.0,5.978623000000001,78brett22,3.0,0.99,96.0
8213085879,70.0,6.6282179999999995,cesar_r00,23.0,0.99,96.0
8213085879,65.05,6.7423839999999995,714ark,13.0,0.99,96.0
8213085879,90.0,6.763032000000001,jwilliamson72,198.0,0.99,96.0
8213085879,85.0,6.785764,cesar_r00,23.0,0.99,96.0
8213085879,89.0,6.785914,cesar_r00,23.0,0.99,96.0
8213085879,95.0,6.855498,jwilliamson72,198.0,0.99,96.0
8213085879,95.0,6.997141,bryanc68,63.0,0.99,96.0
8213085879,96.0,6.999896000000001,toneronetonertwo,13.0,0.99,96.0
8213118813,80.0,5.960995,callyjk74,39.0,79.99,122.5
8213118813,82.0,6.456226999999999,krs8765,6.0,79.99,122.5
8213118813,82.0,6.830417,radarxfive,0.0,79.99,122.5
8213118813,86.0,6.831214999999999,radarxfive,0.0,79.99,122.5
8213118813,100.0,6.907234,stogey1998,3.0,79.99,122.5
8213118813,90.0,6.919155,davstan1228,8.0,79.99,122.5
8213118813,95.0,6.919271000000001,davstan1228,8.0,79.99,122.5
8213118813,105.0,6.981944,darkaglmax84,4.0,79.99,122.5
8213118813,105.0,6.983575999999999,powersp68145,5.0,79.99,122.5
8213118813,108.0,6.984132000000001,powersp68145,5.0,79.99,122.5
8213118813,115.0,6.985139,darkaglmax84,4.0,79.99,122.5
8213118813,114.0,6.986839999999999,powersp68145,5.0,79.99,122.5
8213118813,118.0,6.987477,powersp68145,5.0,79.99,122.5
8213118813,120.0,6.991169,darkaglmax84,4.0,79.99,122.5
8213118813,122.5,6.994942,powersp68145,5.0,79.99,122.5
8213137264,130.01,6.515868,pete81953,2.0,125.0,144.0
8213137264,141.5,6.830903,beeker1975,4.0,125.0,144.0
8213137264,140.01,6.844769,matttamu,25.0,125.0,144.0
8213137264,144.0,6.845775,matttamu,25.0,125.0,144.0
8213504270,80.0,0.028669,4timesaweek,16.0,49.0,120.0
8213504270,65.0,5.98684,antoinette4741,9.0,49.0,120.0
8213504270,69.0,5.9870019999999995,antoinette4741,9.0,49.0,120.0
8213504270,72.0,5.987141,antoinette4741,9.0,49.0,120.0
8213504270,85.0,6.826586,edintpa,1.0,49.0,120.0
8213504270,82.0,6.891308,rikhartz,0.0,49.0,120.0
8213504270,90.0,6.89147,rikhartz,0.0,49.0,120.0
8213504270,88.0,6.939780000000001,edintpa,1.0,49.0,120.0
8213504270,90.0,6.9566669999999995,scotttso,37.0,49.0,120.0
8213504270,91.0,6.957025,scotttso,37.0,49.0,120.0
8213504270,95.0,6.958194000000001,mrgatsc,138.0,49.0,120.0
8213504270,96.0,6.958461,mrgatsc,138.0,49.0,120.0
8213504270,100.0,6.958796,mrgatsc,138.0,49.0,120.0
8213504270,94.0,6.9589,scotttso,37.0,49.0,120.0
8213504270,96.0,6.958981,scotttso,37.0,49.0,120.0
8213504270,99.0,6.959051,scotttso,37.0,49.0,120.0
8213504270,105.0,6.973241000000001,houston1295,34.0,49.0,120.0
8213504270,118.0,6.988992999999999,antifolksky,9.0,49.0,120.0
8213504270,110.0,6.993657000000001,mrgatsc,138.0,49.0,120.0
8213504270,120.0,6.999803,houston1295,34.0,49.0,120.0
8213511406,40.0,5.513229,lambert5419,0.0,39.99,89.0
8213511406,60.0,5.9464,antoinette4741,9.0,39.99,89.0
8213511406,50.0,6.437639,lambert5419,0.0,39.99,89.0
8213511406,53.0,6.437894,lambert5419,0.0,39.99,89.0
8213511406,55.5,6.795300999999999,rsteener,2.0,39.99,89.0
8213511406,58.0,6.814063000000001,rjdorman,1.0,39.99,89.0
8213511406,60.0,6.8142130000000005,rjdorman,1.0,39.99,89.0
8213511406,61.0,6.814537,rjdorman,1.0,39.99,89.0
8213511406,62.0,6.840578999999999,slim_pickens_j,7.0,39.99,89.0
8213511406,63.0,6.895810000000001,rjdorman,1.0,39.99,89.0
8213511406,70.0,6.8964240000000006,brulad,14.0,39.99,89.0
8213511406,65.0,6.899236,rjdorman,1.0,39.99,89.0
8213511406,67.0,6.899352,rjdorman,1.0,39.99,89.0
8213511406,69.0,6.8994789999999995,rjdorman,1.0,39.99,89.0
8213511406,72.0,6.8996059999999995,rjdorman,1.0,39.99,89.0
8213511406,75.0,6.90919,brulad,14.0,39.99,89.0
8213511406,89.0,6.9792130000000006,antifolksky,9.0,39.99,89.0
8213511406,78.0,6.982836,brulad,14.0,39.99,89.0
8213511406,80.0,6.988241,mpierceman,8.0,39.99,89.0
8213511406,82.0,6.98838,mpierceman,8.0,39.99,89.0
8213511406,84.0,6.988542,mpierceman,8.0,39.99,89.0
8213511406,86.0,6.9887619999999995,mpierceman,8.0,39.99,89.0
8213511406,88.0,6.988924000000001,mpierceman,8.0,39.99,89.0
8213515739,125.0,2.639769,nobleone_1,117.0,85.0,202.0
8213515739,105.75,4.0310760000000005,msu_cat,2.0,85.0,202.0
8213515739,150.75,6.821898,trw600,19.0,85.0,202.0
8213515739,156.75,6.822824000000001,trw600,19.0,85.0,202.0
8213515739,130.0,6.893819000000001,deleonwes,25.0,85.0,202.0
8213515739,135.0,6.8939580000000005,deleonwes,25.0,85.0,202.0
8213515739,140.0,6.894097,deleonwes,25.0,85.0,202.0
8213515739,150.0,6.894236,deleonwes,25.0,85.0,202.0
8213515739,160.0,6.894363,deleonwes,25.0,85.0,202.0
8213515739,165.0,6.951516000000001,elai2005,26.0,85.0,202.0
8213515739,200.0,6.999572,gohitec,4.0,85.0,202.0
8213515739,202.0,6.999803,lord_kinbote,297.0,85.0,202.0
8214275008,75.0,0.014362999999999999,bagua80,19.0,0.99,385.0
8214275008,15.0,0.077072,dlev99,400.0,0.99,385.0
8214275008,75.0,0.086863,turin4444,0.0,0.99,385.0
8214275008,100.0,0.109653,joylov,5.0,0.99,385.0
8214275008,80.0,0.18826400000000001,sportcarzs,15.0,0.99,385.0
8214275008,85.0,0.18848399999999998,sportcarzs,15.0,0.99,385.0
8214275008,87.0,0.188808,sportcarzs,15.0,0.99,385.0
8214275008,100.0,0.188993,sportcarzs,15.0,0.99,385.0
8214275008,200.0,0.23983800000000002,joylov,5.0,0.99,385.0
8214275008,120.0,0.567176,drewwarkus,2.0,0.99,385.0
8214275008,150.0,2.092303,quantummind,52.0,0.99,385.0
8214275008,165.0,2.115683,mauricuba,3.0,0.99,385.0
8214275008,170.0,2.115856,mauricuba,3.0,0.99,385.0
8214275008,175.0,2.1160759999999996,mauricuba,3.0,0.99,385.0
8214275008,180.0,2.11625,mauricuba,3.0,0.99,385.0
8214275008,185.0,2.116343,mauricuba,3.0,0.99,385.0
8214275008,190.0,2.116505,mauricuba,3.0,0.99,385.0
8214275008,195.0,2.117141,mauricuba,3.0,0.99,385.0
8214275008,200.0,2.117338,mauricuba,3.0,0.99,385.0
8214275008,205.0,4.560347,mauricuba,3.0,0.99,385.0
8214275008,205.0,6.236586,n_hernandez_lopez,11.0,0.99,385.0
8214275008,210.0,6.236713,n_hernandez_lopez,11.0,0.99,385.0
8214275008,225.0,6.333391000000001,jay_tracy,173.0,0.99,385.0
8214275008,255.99,6.386133999999999,l-burguess,627.0,0.99,385.0
8214275008,300.0,6.401875,rioul,5.0,0.99,385.0
8214275008,277.0,6.408009,1gyros,1081.0,0.99,385.0
8214275008,288.0,6.4080900000000005,1gyros,1081.0,0.99,385.0
8214275008,298.0,6.4728129999999995,rics820,6.0,0.99,385.0
8214275008,305.0,6.472894,rics820,6.0,0.99,385.0
8214275008,310.0,6.482234,rics820,6.0,0.99,385.0
8214275008,320.0,6.482685,rics820,6.0,0.99,385.0
8214275008,325.0,6.506377,nakedgoat_73,0.0,0.99,385.0
8214275008,333.33,6.605486,blueskies0042,4.0,0.99,385.0
8214275008,350.0,6.809016000000001,ghettowankster,1.0,0.99,385.0
8214275008,360.0,6.961366,candimac44,9.0,0.99,385.0
8214275008,360.0,6.999757000000001,n_hernandez_lopez,11.0,0.99,385.0
8214275008,380.0,6.999873,n_hernandez_lopez,11.0,0.99,385.0
8214275008,385.0,6.999977,gohitec,6.0,0.99,385.0
8214277489,101.67,6.140127,pay4titan,5.0,89.0,177.5
8214277489,90.0,6.518681,mpierceman,8.0,89.0,177.5
8214277489,92.0,6.518785,mpierceman,8.0,89.0,177.5
8214277489,94.0,6.518935,mpierceman,8.0,89.0,177.5
8214277489,110.0,6.553113,mothugsta,33.0,89.0,177.5
8214277489,150.0,6.894838,batteryguys,82.0,89.0,177.5
8214277489,115.0,6.937997999999999,mrkoontez,1.0,89.0,177.5
8214277489,120.0,6.939108999999999,mrkoontez,1.0,89.0,177.5
8214277489,128.0,6.9895830000000005,taigakay,8.0,89.0,177.5
8214277489,138.0,6.989757000000001,taigakay,8.0,89.0,177.5
8214277489,145.0,6.989942,taigakay,8.0,89.0,177.5
8214277489,158.0,6.990127,taigakay,8.0,89.0,177.5
8214277489,165.0,6.990394,taigakay,8.0,89.0,177.5
8214277489,165.0,6.998981,ejt59,75.0,89.0,177.5
8214277489,175.0,6.999236,ejt59,75.0,89.0,177.5
8214277489,173.5,6.999675999999999,traodoi626,0.0,89.0,177.5
8214277489,177.5,6.999942,newhabor,9.0,89.0,177.5
8214279576,96.0,6.459931,saulfields,3.0,80.0,96.0
8214279576,82.0,6.510891,mpierceman,8.0,80.0,96.0
8214279576,90.0,6.949317,zapped257,0.0,80.0,96.0
8214279576,95.0,6.949536999999999,zapped257,0.0,80.0,96.0
8214294890,20.0,0.00434,jasonjako,0.0,19.99,204.5
8214294890,40.0,1.598657,mandoryan,1.0,19.99,204.5
8214294890,21.0,4.284375,oxtell,1.0,19.99,204.5
8214294890,22.0,4.284606,oxtell,1.0,19.99,204.5
8214294890,25.0,4.284769,oxtell,1.0,19.99,204.5
8214294890,50.0,5.057569,petals-n-roses,14.0,19.99,204.5
8214294890,50.0,5.274572,dawn2927,4.0,19.99,204.5
8214294890,99.0,5.372234,cochise3,61.0,19.99,204.5
8214294890,70.0,5.465255,jo33086,3.0,19.99,204.5
8214294890,72.0,5.688657,cashzk,0.0,19.99,204.5
8214294890,80.0,5.688889,cashzk,0.0,19.99,204.5
8214294890,95.0,6.042244999999999,petals-n-roses,14.0,19.99,204.5
8214294890,100.0,6.042454,petals-n-roses,14.0,19.99,204.5
8214294890,151.5,6.758889,meowmixmonkey,58.0,19.99,204.5
8214294890,130.0,6.854410000000001,angnicensweet,14.0,19.99,204.5
8214294890,135.0,6.942234,lemme10,13.0,19.99,204.5
8214294890,140.0,6.942442,lemme10,13.0,19.99,204.5
8214294890,180.0,6.946319,ejt59,75.0,19.99,204.5
8214294890,180.0,6.952847,hotballs9,30.0,19.99,204.5
8214294890,190.0,6.954086,hotballs9,30.0,19.99,204.5
8214294890,204.5,6.999630000000001,jwalden6857,44.0,19.99,204.5
8214294890,202.0,6.999977,hotballs8,30.0,19.99,204.5
8214330322,1.0,0.19306700000000002,masewindu236,0.0,0.99,117.5
8214330322,10.0,0.85309,boileau7288,0.0,0.99,117.5
8214330322,1.5,0.9772799999999999,masewindu236,0.0,0.99,117.5
8214330322,5.0,0.977569,masewindu236,0.0,0.99,117.5
8214330322,10.0,0.9779049999999999,masewindu236,0.0,0.99,117.5
8214330322,16.0,0.978102,masewindu236,0.0,0.99,117.5
8214330322,15.0,1.309086,boileau7288,0.0,0.99,117.5
8214330322,20.0,1.309225,boileau7288,0.0,0.99,117.5
8214330322,17.0,2.576562,jadiieannj,0.0,0.99,117.5
8214330322,20.0,2.577095,jadiieannj,0.0,0.99,117.5
8214330322,25.0,2.577315,jadiieannj,0.0,0.99,117.5
8214330322,21.0,5.33375,zcrosscreations,3.0,0.99,117.5
8214330322,25.0,5.334062,zcrosscreations,3.0,0.99,117.5
8214330322,26.0,5.336875,zcrosscreations,3.0,0.99,117.5
8214330322,28.0,5.911968,cynthiar2413,0.0,0.99,117.5
8214330322,80.0,5.951875,rjdorman,1.0,0.99,117.5
8214330322,30.01,6.002292,kkwilson55,1.0,0.99,117.5
8214330322,32.02,6.002708,kkwilson55,1.0,0.99,117.5
8214330322,34.02,6.023137,zcrosscreations,3.0,0.99,117.5
8214330322,36.02,6.023275,zcrosscreations,3.0,0.99,117.5
8214330322,45.0,6.026898,orangejason23,4.0,0.99,117.5
8214330322,48.0,6.027118,orangejason23,4.0,0.99,117.5
8214330322,55.0,6.244745,mregestr,1.0,0.99,117.5
8214330322,60.0,6.245116,mregestr,1.0,0.99,117.5
8214330322,70.0,6.2452309999999995,mregestr,1.0,0.99,117.5
8214330322,75.0,6.38088,joedwings196570ex,3.0,0.99,117.5
8214330322,78.0,6.381111,joedwings196570ex,3.0,0.99,117.5
8214330322,85.0,6.381343,joedwings196570ex,3.0,0.99,117.5
8214330322,82.0,6.642314999999999,pope519,0.0,0.99,117.5
8214330322,84.0,6.64265,pope519,0.0,0.99,117.5
8214330322,86.0,6.642905000000001,pope519,0.0,0.99,117.5
8214330322,90.0,6.876701,kazzx,49.0,0.99,117.5
8214330322,88.0,6.921632000000001,sballant,4.0,0.99,117.5
8214330322,90.0,6.921771000000001,sballant,4.0,0.99,117.5
8214330322,95.0,6.921978999999999,sballant,4.0,0.99,117.5
8214330322,95.0,6.968137,mcalderon23,19.0,0.99,117.5
8214330322,99.0,6.968217999999999,mcalderon23,19.0,0.99,117.5
8214330322,115.0,6.968414,mcalderon23,19.0,0.99,117.5
8214330322,98.0,6.997847,ryanm_03,7.0,0.99,117.5
8214330322,100.0,6.997998,ryanm_03,7.0,0.99,117.5
8214330322,105.0,6.9980899999999995,ryanm_03,7.0,0.99,117.5
8214330322,110.0,6.998228999999999,ryanm_03,7.0,0.99,117.5
8214330322,115.0,6.999594999999999,ikhan3,0.0,0.99,117.5
8214330322,117.5,6.9999649999999995,ikhan3,3.0,0.99,117.5
8214355679,20.0,0.090764,angief3402,8.0,0.99,265.0
8214355679,2.0,0.091377,mregestr,0.0,0.99,265.0
8214355679,2.5,0.091516,mregestr,0.0,0.99,265.0
8214355679,3.0,0.09160900000000001,mregestr,0.0,0.99,265.0
8214355679,3.5,0.091713,mregestr,0.0,0.99,265.0
8214355679,4.0,0.091771,mregestr,0.0,0.99,265.0
8214355679,5.0,0.091829,mregestr,0.0,0.99,265.0
8214355679,6.0,0.091968,mregestr,0.0,0.99,265.0
8214355679,10.0,0.092037,mregestr,0.0,0.99,265.0
8214355679,11.0,0.092546,mregestr,0.0,0.99,265.0
8214355679,12.0,0.092697,mregestr,0.0,0.99,265.0
8214355679,15.0,0.092766,mregestr,0.0,0.99,265.0
8214355679,22.0,0.245394,mregestr,0.0,0.99,265.0
8214355679,21.0,0.567049,boileau7288,0.0,0.99,265.0
8214355679,31.0,0.567245,boileau7288,0.0,0.99,265.0
8214355679,25.0,0.574873,mregestr,0.0,0.99,265.0
8214355679,27.0,0.574965,mregestr,0.0,0.99,265.0
8214355679,29.0,0.5750930000000001,mregestr,0.0,0.99,265.0
8214355679,31.0,0.5751970000000001,mregestr,0.0,0.99,265.0
8214355679,32.0,0.575278,mregestr,0.0,0.99,265.0
8214355679,33.0,1.226528,mregestr,0.0,0.99,265.0
8214355679,34.0,2.586539,8961roy,0.0,0.99,265.0
8214355679,36.0,2.589039,mregestr,0.0,0.99,265.0
8214355679,40.0,2.619769,8961roy,0.0,0.99,265.0
8214355679,80.0,2.626366,8961roy,0.0,0.99,265.0
8214355679,41.0,3.051169,mregestr,0.0,0.99,265.0
8214355679,50.0,3.051285,mregestr,0.0,0.99,265.0
8214355679,58.1,3.051412,mregestr,0.0,0.99,265.0
8214355679,62.1,3.0514930000000002,mregestr,0.0,0.99,265.0
8214355679,67.1,3.051574,mregestr,0.0,0.99,265.0
8214355679,70.0,3.051829,mregestr,0.0,0.99,265.0
8214355679,75.0,3.05191,mregestr,0.0,0.99,265.0
8214355679,80.0,3.05206,mregestr,0.0,0.99,265.0
8214355679,82.0,3.0521409999999998,mregestr,0.0,0.99,265.0
8214355679,85.0,5.984213,liftedgrand,7.0,0.99,265.0
8214355679,105.0,6.002014,liftedgrand,7.0,0.99,265.0
8214355679,85.0,6.027176,mregestr,0.0,0.99,265.0
8214355679,90.0,6.027269,mregestr,0.0,0.99,265.0
8214355679,92.0,6.027337999999999,mregestr,0.0,0.99,265.0
8214355679,100.0,6.027431,mregestr,0.0,0.99,265.0
8214355679,105.0,6.0277199999999995,mregestr,0.0,0.99,265.0
8214355679,107.5,6.688252,barbiebarbangels,3.0,0.99,265.0
8214355679,115.0,6.736053,liftedgrand,7.0,0.99,265.0
8214355679,115.0,6.906331,sballant,4.0,0.99,265.0
8214355679,120.0,6.906516000000001,sballant,4.0,0.99,265.0
8214355679,120.0,6.932222,cowgirllucky,24.0,0.99,265.0
8214355679,122.5,6.932361,cowgirllucky,24.0,0.99,265.0
8214355679,145.03,6.932627,cowgirllucky,24.0,0.99,265.0
8214355679,126.0,6.934583,guategringa,0.0,0.99,265.0
8214355679,175.0,6.9400580000000005,jerimi2292,0.0,0.99,265.0
8214355679,150.03,6.94353,cowgirllucky,24.0,0.99,265.0
8214355679,155.03,6.9436919999999995,cowgirllucky,24.0,0.99,265.0
8214355679,160.03,6.943853999999999,cowgirllucky,24.0,0.99,265.0
8214355679,165.03,6.944039,cowgirllucky,24.0,0.99,265.0
8214355679,170.03,6.944189999999999,cowgirllucky,24.0,0.99,265.0
8214355679,175.03,6.944478999999999,cowgirllucky,24.0,0.99,265.0
8214355679,190.55,6.9447220000000005,cowgirllucky,24.0,0.99,265.0
8214355679,200.0,6.958125,jerimi2292,0.0,0.99,265.0
8214355679,195.55,6.959132,cowgirllucky,24.0,0.99,265.0
8214355679,200.55,6.959352,cowgirllucky,24.0,0.99,265.0
8214355679,220.0,6.959734,cowgirllucky,24.0,0.99,265.0
8214355679,210.0,6.994745,elmerfudd1972,17.0,0.99,265.0
8214355679,225.0,6.994907,elmerfudd1972,17.0,0.99,265.0
8214355679,225.0,6.995728999999999,cowgirllucky,24.0,0.99,265.0
8214355679,227.5,6.995926,cowgirllucky,24.0,0.99,265.0
8214355679,230.0,6.996214999999999,elmerfudd1972,17.0,0.99,265.0
8214355679,232.5,6.996771000000001,cowgirllucky,24.0,0.99,265.0
8214355679,245.0,6.997025,elmerfudd1972,17.0,0.99,265.0
8214355679,237.5,6.997477000000001,cowgirllucky,24.0,0.99,265.0
8214355679,242.5,6.997674000000001,cowgirllucky,24.0,0.99,265.0
8214355679,250.0,6.997882000000001,cowgirllucky,24.0,0.99,265.0
8214355679,250.0,6.998113,jerimi2292,0.0,0.99,265.0
8214355679,255.0,6.998715,cowgirllucky,24.0,0.99,265.0
8214355679,260.0,6.999155,cowgirllucky,24.0,0.99,265.0
8214355679,265.0,6.999803,elmerfudd1972,17.0,0.99,265.0
8214733985,75.0,0.00963,msnichol,0.0,9.99,112.5
8214733985,20.0,0.041839999999999995,silverhart69,0.0,9.99,112.5
8214733985,75.0,2.255127,mattdc1248,3.0,9.99,112.5
8214733985,100.0,2.257778,mattdc1248,3.0,9.99,112.5
8214733985,100.0,6.875660000000001,shaneomac1101,4.0,9.99,112.5
8214733985,110.0,6.875845,shaneomac1101,4.0,9.99,112.5
8214733985,112.5,6.998715,teamolsen,4.0,9.99,112.5
8214735736,24.99,0.545729,toysandotherthings,115.0,24.99,115.5
8214735736,30.0,3.957153,mopsoccer,0.0,24.99,115.5
8214735736,70.0,4.779861,rlong007,19.0,24.99,115.5
8214735736,32.0,5.204248000000001,chris03029,4.0,24.99,115.5
8214735736,115.5,5.6475,fred20,88.0,24.99,115.5
8214735736,85.0,5.814074,hunter969,83.0,24.99,115.5
8214735736,95.59,6.860799,picard69alpha,147.0,24.99,115.5
8214735736,100.59,6.8608910000000005,picard69alpha,147.0,24.99,115.5
8214735736,105.59,6.861007000000001,picard69alpha,147.0,24.99,115.5
8214735736,113.0,6.9910190000000005,projectmanagerml,45.0,24.99,115.5
8214745918,120.0,0.593611,supraman502,267.0,100.0,183.56
8214745918,150.0,3.172951,supraman502,267.0,100.0,183.56
8214745918,120.0,6.123275,andrewsautoservice,0.0,100.0,183.56
8214745918,125.5,6.1236809999999995,andrewsautoservice,0.0,100.0,183.56
8214745918,140.0,6.124167,andrewsautoservice,0.0,100.0,183.56
8214745918,150.0,6.12441,andrewsautoservice,0.0,100.0,183.56
8214745918,155.0,6.124792,andrewsautoservice,0.0,100.0,183.56
8214745918,165.0,6.125729,andrewsautoservice,0.0,100.0,183.56
8214745918,170.0,6.132894,andrewsautoservice,0.0,100.0,183.56
8214745918,155.0,6.983032000000001,judy-64,49.0,100.0,183.56
8214745918,160.0,6.983125,judy-64,49.0,100.0,183.56
8214745918,183.56,6.999861,bdietz91,19.0,100.0,183.56
8214745918,181.06,6.999896000000001,bbberni8,171.0,100.0,183.56
8214749544,9.99,0.48701400000000006,toysandotherthings,115.0,9.99,119.5
8214749544,20.0,1.208113,afd32firefighting,0.0,9.99,119.5
8214749544,55.0,2.050799,gti225,7.0,9.99,119.5
8214749544,35.0,2.8858099999999998,afd32firefighting,0.0,9.99,119.5
8214749544,40.0,2.8861,afd32firefighting,0.0,9.99,119.5
8214749544,50.0,2.899722,afd32firefighting,0.0,9.99,119.5
8214749544,55.0,2.899931,afd32firefighting,0.0,9.99,119.5
8214749544,60.0,3.769421,worseldine222,0.0,9.99,119.5
8214749544,60.0,5.038843,mregestr,1.0,9.99,119.5
8214749544,65.0,5.038993,mregestr,1.0,9.99,119.5
8214749544,70.01,5.1490279999999995,kevinb2999,8.0,9.99,119.5
8214749544,80.0,6.176574,dawn2927,4.0,9.99,119.5
8214749544,85.0,6.539329,craftyseadog,17.0,9.99,119.5
8214749544,82.0,6.9124419999999995,has8284,0.0,9.99,119.5
8214749544,90.0,6.9126270000000005,has8284,0.0,9.99,119.5
8214749544,117.0,6.9128940000000005,has8284,0.0,9.99,119.5
8214749544,110.0,6.971319,bigoffey,0.0,9.99,119.5
8214749544,119.5,6.971493,bigoffey,0.0,9.99,119.5
8214767887,75.0,4.942407,tatacam,28.0,75.0,105.01
8214767887,85.01,5.0940389999999995,kevinb2999,8.0,75.0,105.01
8214767887,78.0,5.295972,tatacam,28.0,75.0,105.01
8214767887,80.0,5.599583,timenabru,37.0,75.0,105.01
8214767887,100.0,6.952928,duneric,2.0,75.0,105.01
8214767887,90.01,6.995556,ultraradtech,275.0,75.0,105.01
8214767887,100.0,6.996771000000001,russbetty,7.0,75.0,105.01
8214767887,105.01,6.997176,russbetty,7.0,75.0,105.01
8214767887,105.0,6.999907,bristowram,158.0,75.0,105.01
8214772603,7.0,0.009097,jmezzan,0.0,1.0,142.5
8214772603,1.5,0.030126999999999998,blackstep2005,1.0,1.0,142.5
8214772603,25.0,0.48429399999999995,aresmom,211.0,1.0,142.5
8214772603,31.99,0.644572,newbay7,3.0,1.0,142.5
8214772603,35.0,0.654988,aresmom,211.0,1.0,142.5
8214772603,41.99,1.320949,newbay7,3.0,1.0,142.5
8214772603,77.77,1.404248,whalers9,26.0,1.0,142.5
8214772603,45.99,1.661921,newbay7,3.0,1.0,142.5
8214772603,51.99,1.662106,newbay7,3.0,1.0,142.5
8214772603,54.0,1.745856,serdna01,7.0,1.0,142.5
8214772603,61.99,2.339815,newbay7,3.0,1.0,142.5
8214772603,65.99,2.339954,newbay7,3.0,1.0,142.5
8214772603,75.0,2.728727,skatastic57,11.0,1.0,142.5
8214772603,80.0,2.728877,skatastic57,11.0,1.0,142.5
8214772603,85.0,5.830475,bharat_choudary81,3.0,1.0,142.5
8214772603,87.0,6.001273,braysbae,7.0,1.0,142.5
